@relation 'MOA: -C 7'

@attribute a_7 numeric
@attribute a_8 numeric
@attribute a_9 numeric
@attribute class0- {0,1}
@attribute class1- {0,1}
@attribute class2- {0,1}
@attribute class3- {0,1}
@attribute class4- {0,1}
@attribute class5- {0,1}
@attribute class6- {0,1}

@data
0.531908,0.330695,0.337783,1,0,0,0,0,0,0
0.592743,0.787588,0.618812,0,1,1,0,0,0,0
0.637852,0.79046,0.471681,0,1,1,0,0,0,0
0.429913,0.703809,0.58564,0,1,0,1,0,0,0
0.414375,0.56936,0.265547,0,0,0,0,1,0,0
0.331955,0.62168,0.655489,0,0,0,1,0,0,0
0.494793,0.282482,0.330798,1,0,0,0,0,0,0
0.679595,0.195613,0.379813,1,0,0,0,0,0,0
0.497694,0.860277,0.538485,0,1,1,0,0,0,0
0.163504,0.644481,0.698421,0,0,0,1,0,0,0
0.251353,0.60544,0.763511,0,0,0,1,0,0,0
0.57599,0.725611,0.577244,0,1,1,0,0,0,0
0.660499,0.715185,0.266149,0,0,0,0,1,0,0
0.366811,0.671229,0.655265,0,0,0,1,0,0,0
0.757643,0.221766,0.292636,1,0,0,0,0,0,0
0.541508,0.220714,0.221614,1,0,0,0,0,0,0
0.300636,0.64609,0.698518,0,0,0,1,0,0,0
0.547431,0.265017,0.332755,1,0,0,0,0,0,0
0.685823,0.829253,0.731609,0,1,0,0,0,0,0
0.301476,0.640822,0.676481,0,0,0,1,0,0,0
0.617816,0.598212,0.447363,0,0,0,0,1,0,0
0.743678,0.789482,0.592148,0,1,1,0,0,0,0
0.419318,0.608241,0.681764,0,0,0,1,0,0,0
0.242442,0.789561,0.590401,0,0,0,1,0,0,0
0.363437,0.639866,0.697352,0,0,0,1,0,0,0
0.607284,0.24985,0.300563,1,0,0,0,0,0,0
0.554225,0.171763,0.289902,1,0,0,0,0,0,0
0.745482,0.268973,0.270433,1,0,0,0,0,0,0
0.72584,0.832425,0.519813,0,1,1,0,0,0,0
0.271748,0.609032,0.691433,0,0,0,1,0,0,0
0.452546,0.558728,0.188431,0,0,0,0,1,0,0
0.620419,0.729383,0.555879,0,1,1,0,0,0,0
0.620702,0.33101,0.299445,1,0,0,0,0,0,0
0.612976,0.773915,0.629861,0,1,1,0,0,0,0
0.25942,0.644541,0.692871,0,0,0,1,0,0,0
0.608695,0.791288,0.485558,0,1,1,0,0,0,0
0.612539,0.75642,0.518173,0,1,1,0,0,0,0
0.638702,0.271698,0.174034,1,0,0,0,0,0,0
0.622972,0.847701,0.598097,0,1,1,0,0,0,0
0.522393,0.687966,0.503503,0,1,1,0,0,0,0
0.317885,0.595156,0.287455,0,0,0,0,1,0,0
0.609737,0.787499,0.549996,0,1,1,0,0,0,0
0.586009,0.786119,0.551176,0,1,1,0,0,0,0
0.382634,0.784957,0.693886,0,0,0,1,0,0,0
0.54246,0.804708,0.490788,0,1,1,0,0,0,0
0.388594,0.731943,0.712385,0,0,0,1,0,0,0
0.354846,0.499419,0.251816,0,0,0,0,1,0,0
0.587056,0.798908,0.615552,0,1,1,0,0,0,0
0.495266,0.858757,0.635998,0,1,1,0,0,0,0
0.278647,0.774348,0.66355,0,0,0,1,0,0,0
0.231249,0.646811,0.709773,0,0,0,1,0,0,0
0.635108,0.785765,0.624232,0,1,1,0,0,0,0
0.605089,0.829959,0.569536,0,1,1,0,0,0,0
0.379832,0.447707,0.242044,0,0,0,0,1,0,0
0.334979,0.637642,0.700235,0,0,0,1,0,0,0
0.53532,0.80944,0.550063,0,1,1,0,0,0,0
0.642585,0.757357,0.625117,0,1,1,0,0,0,0
0.276253,0.592522,0.726513,0,0,0,1,0,0,0
0.746256,0.757389,0.631249,0,1,1,0,0,0,0
0.519869,0.474839,0.306758,0,0,0,0,1,0,0
0.236175,0.669522,0.648079,0,0,0,1,0,0,0
0.419047,0.557424,0.349461,0,0,0,0,1,0,0
0.553609,0.776115,0.608745,0,1,1,0,0,0,0
0.502809,0.8686,0.563137,0,1,1,0,0,0,0
0.646741,0.799361,0.634913,0,1,1,0,0,0,0
0.534769,0.770004,0.533098,0,1,1,0,0,0,0
0.52223,0.761439,0.29847,0,0,0,0,1,0,0
0.542453,0.81001,0.602121,0,1,1,0,0,0,0
0.636641,0.116493,0.265222,1,0,0,0,0,0,0
0.497042,0.597651,0.288617,0,0,0,0,1,0,0
0.524132,0.594154,0.246612,0,0,0,0,1,0,0
0.713934,0.177418,0.319995,1,0,0,0,0,0,0
0.491168,0.603947,0.29841,0,0,0,0,1,0,0
0.43747,0.555796,0.764991,0,0,0,1,0,0,0
0.544864,0.278551,0.269441,1,0,0,0,0,0,0
0.45951,0.827028,0.619596,0,1,1,0,0,0,0
0.157035,0.645165,0.686076,0,0,0,1,0,0,0
0.723688,0.240462,0.368789,1,0,0,0,0,0,0
0.568026,0.534247,0.382544,0,0,0,0,1,0,0
0.435078,0.662606,0.323392,0,0,0,0,1,0,0
0.46188,0.792376,0.554098,0,1,1,0,0,0,0
0.618316,0.697839,0.44651,0,0,1,0,0,0,0
0.577643,0.160467,0.31436,1,0,0,0,0,0,0
0.462745,0.615293,0.27049,0,0,0,0,1,0,0
0.337825,0.521115,0.266908,0,0,0,0,1,0,0
0.740214,0.824837,0.635542,0,1,1,0,0,0,0
0.455033,0.258917,0.244554,1,0,0,0,0,0,0
0.765017,0.240549,0.322743,1,0,0,0,0,0,0
0.344455,0.541802,0.28498,0,0,0,0,1,0,0
0.623261,0.924948,0.541881,0,1,1,0,0,0,0
0.625821,0.781153,0.55181,0,1,1,0,0,0,0
0.768452,0.84642,0.55975,0,0,1,0,0,0,0
0.538397,0.083632,0.309665,1,0,0,0,0,0,0
0.430923,0.825733,0.627232,0,1,1,0,0,0,0
0.664684,0.130564,0.332391,1,0,0,0,0,0,0
0.434728,0.540978,0.195067,0,0,0,0,1,0,0
0.661075,0.243456,0.4028,1,0,0,0,0,0,0
0.598199,0.79043,0.532283,0,1,1,0,0,0,0
0.635102,0.870765,0.453464,0,0,1,0,0,0,0
0.454106,0.584328,0.281909,0,0,0,0,1,0,0
0.644065,0.784038,0.557209,0,1,1,0,0,0,0
0.521916,0.749286,0.617423,0,1,1,0,0,0,0
0.499334,0.598456,0.281949,0,0,0,0,1,0,0
0.472379,0.583407,0.281296,0,0,0,0,1,0,0
0.35302,0.546182,0.198526,0,0,0,0,1,0,0
0.538369,0.73145,0.397461,0,0,1,0,1,0,0
0.576441,0.501205,0.395339,0,0,0,0,1,0,0
0.305102,0.656243,0.674336,0,0,0,1,0,0,0
0.643306,0.60143,0.283626,0,0,0,0,1,0,0
0.599557,0.784783,0.640272,0,1,1,0,0,0,0
0.597052,0.252004,0.29841,1,0,0,0,0,0,0
0.653672,0.576612,0.288855,0,0,0,0,1,0,0
0.13837,0.585466,0.602231,0,0,0,1,0,0,0
0.529413,0.734753,0.566927,0,1,1,0,0,0,0
0.709712,0.321827,0.323548,1,0,0,0,0,0,0
0.446824,0.589237,0.287812,0,0,0,0,1,0,0
0.547848,0.799228,0.525265,0,1,1,0,0,0,0
0.604295,0.23537,0.282888,1,0,0,0,0,0,0
0.634333,0.272624,0.395525,1,0,0,0,0,0,0
0.532004,0.816565,0.590873,0,1,1,0,0,0,0
0.291227,0.641073,0.696385,0,0,0,1,0,0,0
0.333246,0.634895,0.725052,0,0,0,1,0,0,0
0.672503,0.770187,0.627072,0,1,1,0,0,0,0
0.246984,0.643174,0.750386,0,0,0,1,0,0,0
0.662572,0.780028,0.635082,0,1,1,0,0,0,0
0.490505,0.200163,0.299604,1,0,0,0,0,0,0
0.612842,0.86613,0.555809,0,1,1,0,0,0,0
0.463807,0.435761,0.245522,0,0,0,0,1,0,0
0.600696,0.779326,0.562104,0,1,1,0,0,0,0
0.212776,0.521315,0.593682,0,0,0,1,0,0,0
0.393351,0.641878,0.697554,0,0,0,1,0,0,0
0.559317,0.805905,0.561409,0,1,1,0,0,0,0
0.422224,0.694324,0.325918,0,0,0,0,1,0,0
0.715043,0.898024,0.594312,0,1,1,0,0,0,0
0.211966,0.626242,0.536987,0,0,0,1,0,0,0
0.431306,0.651004,0.687963,0,0,0,1,0,0,0
0.624524,0.748674,0.482534,0,1,1,0,0,0,0
0.473249,0.275635,0.306027,1,0,0,0,0,0,0
0.436496,0.324416,0.343004,1,0,0,0,0,0,0
0.299872,0.644347,0.690828,0,0,0,1,0,0,0
0.641223,0.257781,0.304203,1,0,0,0,0,0,0
0.592875,0.679126,0.486078,0,1,1,0,0,0,0
0.659748,0.846598,0.609747,0,1,1,0,0,0,0
0.553274,0.086297,0.292405,1,0,0,0,0,0,0
0.595076,0.534063,0.398809,0,0,0,0,1,0,0
0.678004,0.725126,0.708395,0,1,1,0,0,0,0
0.544969,0.747169,0.643409,0,1,1,0,0,0,0
0.266235,0.626403,0.681506,0,0,0,1,0,0,0
0.736881,0.296361,0.357845,1,0,0,0,0,0,0
0.577542,0.194484,0.393018,1,0,0,0,0,0,0
0.279751,0.64835,0.856641,0,0,0,1,0,0,0
0.251324,0.676258,0.773298,0,0,0,1,0,0,0
0.570806,0.358694,0.29597,1,0,0,0,0,0,0
0.55779,0.752103,0.584962,0,1,1,0,0,0,0
0.299373,0.640061,0.70432,0,0,0,1,0,0,0
0.592029,0.775714,0.631051,0,1,1,0,0,0,0
0.493073,0.600542,0.272193,0,0,0,0,1,0,0
0.325041,0.554766,0.623336,0,0,0,1,0,0,0
0.112342,0.641853,0.69446,0,0,0,1,0,0,0
0.57112,0.285838,0.223458,1,0,0,0,0,0,0
0.591083,0.574501,0.266796,0,0,0,0,1,0,0
0.592636,0.60653,0.218526,0,0,0,0,1,0,0
0.139179,0.587405,0.71214,0,0,0,1,0,0,0
0.27112,0.617001,0.732638,0,0,0,1,0,0,0
0.477528,0.596597,0.282708,0,0,0,0,1,0,0
0.659993,0.293734,0.132521,1,0,0,0,0,0,0
0.453406,0.587925,0.272387,0,0,0,0,1,0,0
0.499385,0.824913,0.595846,0,1,1,0,0,0,0
0.631623,0.709774,0.523583,0,1,1,0,0,0,0
0.571769,0.204053,0.166133,1,0,0,0,0,0,0
0.359179,0.489434,0.352468,0,0,0,0,1,0,0
0.528282,0.813175,0.662611,0,1,1,0,0,0,0
0.31628,0.585472,0.302405,0,0,0,0,1,0,0
0.602014,0.761092,0.55192,0,1,1,0,0,0,0
0.333582,0.626072,0.672603,0,0,0,1,0,0,0
0.280642,0.633323,0.81922,0,0,0,1,0,0,0
0.521106,0.841615,0.740444,0,1,0,0,0,0,0
0.53575,0.492511,0.223704,0,0,0,0,1,0,0
0.455556,0.594743,0.242318,0,0,0,0,1,0,0
0.748509,0.678854,0.493421,0,0,1,0,0,0,0
0.553597,0.775387,0.537768,0,1,1,0,0,0,0
0.504139,0.604492,0.285397,0,0,0,0,1,0,0
0.57154,0.795242,0.641034,0,1,1,0,0,0,0
0.492308,0.246536,0.209634,1,0,0,0,0,0,0
0.772141,0.704482,0.531413,0,0,1,0,0,0,0
0.287623,0.611539,0.675317,0,0,0,1,0,0,0
0.593372,0.698468,0.624336,0,1,1,0,0,0,0
0.504614,0.597788,0.287341,0,0,0,0,1,0,0
0.301125,0.640576,0.694651,0,0,0,1,0,0,0
0.625283,0.714005,0.580615,0,1,1,0,0,0,0
0.632224,0.696106,0.263833,0,0,0,0,1,0,0
0.212962,0.646681,0.69625,0,0,0,1,0,0,0
0.503263,0.783518,0.528161,0,1,1,0,0,0,0
0.65832,0.6498,0.648248,0,1,1,0,0,0,0
0.54265,0.275039,0.153362,1,0,0,0,0,0,0
0.56392,0.751573,0.605849,0,1,1,0,0,0,0
0.503755,0.404218,0.254313,1,0,0,0,1,0,0
0.538887,0.762008,0.439556,0,0,1,0,0,0,0
0.569231,0.809167,0.518522,0,1,1,0,0,0,0
0.483637,0.655586,0.667452,0,1,0,1,0,0,0
0.436883,0.601207,0.19777,0,0,0,0,1,0,0
0.425137,0.581183,0.387513,0,0,0,0,1,0,0
0.236686,0.575607,0.679637,0,0,0,1,0,0,0
0.190258,0.634964,0.715536,0,0,0,1,0,0,0
0.555674,0.496321,0.355951,0,0,0,0,1,0,0
0.276401,0.619208,0.686942,0,0,0,1,0,0,0
0.593187,0.826146,0.517845,0,1,1,0,0,0,0
0.539617,0.541181,0.307463,0,0,0,0,1,0,0
0.573777,0.772464,0.613185,0,1,1,0,0,0,0
0.702859,0.80743,0.575478,0,1,1,0,0,0,0
0.568938,0.312056,0.410458,1,0,0,0,0,0,0
0.603701,0.776962,0.543684,0,1,1,0,0,0,0
0.164587,0.634607,0.711652,0,0,0,1,0,0,0
0.125696,0.637854,0.695463,0,0,0,1,0,0,0
0.296504,0.710658,0.679604,0,0,0,1,0,0,0
0.584278,0.763193,0.545936,0,1,1,0,0,0,0
0.716302,0.902403,0.712669,0,1,0,0,0,0,0
0.247878,0.739988,0.666098,0,0,0,1,0,0,0
0.381477,0.528488,0.228245,0,0,0,0,1,0,0
0.614573,0.789165,0.557727,0,1,1,0,0,0,0
0.52131,0.786969,0.54973,0,1,1,0,0,0,0
0.287337,0.673863,0.696836,0,0,0,1,0,0,0
0.545298,0.752925,0.668957,0,1,1,0,0,0,0
0.428687,0.679621,0.663091,0,1,0,1,0,0,0
0.622617,0.837619,0.487559,0,1,1,0,0,0,0
0.672131,0.58518,0.249653,0,0,0,0,1,0,0
0.544743,0.195279,0.343717,1,0,0,0,0,0,0
0.521437,0.495018,0.225051,0,0,0,0,1,0,0
0.408019,0.606415,0.283906,0,0,0,0,1,0,0
0.481569,0.76216,0.714836,0,1,0,0,0,0,0
0.582789,0.8371,0.506604,0,1,1,0,0,0,0
0.560568,0.721226,0.337692,0,0,0,0,1,0,0
0.513461,0.610902,0.271588,0,0,0,0,1,0,0
0.660333,0.249488,0.310077,1,0,0,0,0,0,0
0.515552,0.132837,0.42608,1,0,0,0,0,0,0
0.59437,0.339123,0.379592,1,0,0,0,0,0,0
0.70317,0.224585,0.179594,1,0,0,0,0,0,0
0.39813,0.643993,0.699822,0,0,0,1,0,0,0
0.576234,0.76771,0.560264,0,1,1,0,0,0,0
0.578409,0.832937,0.59159,0,1,1,0,0,0,0
0.298465,0.64218,0.694717,0,0,0,1,0,0,0
0.527186,0.573014,0.252805,0,0,0,0,1,0,0
0.260659,0.667108,0.598882,0,0,0,1,0,0,0
0.690437,0.671212,0.602456,0,1,1,0,0,0,0
0.323927,0.5663,0.27114,0,0,0,0,1,0,0
0.616137,0.762634,0.636893,0,1,1,0,0,0,0
0.488931,0.165453,0.39737,1,0,0,0,0,0,0
0.50719,0.661204,0.263776,0,0,0,0,1,0,0
0.505219,0.721717,0.579341,0,1,1,0,0,0,0
0.646638,0.801668,0.672265,0,1,1,0,0,0,0
0.445035,0.818122,0.665119,0,1,0,0,0,0,0
0.423599,0.598427,0.28163,0,0,0,0,1,0,0
0.576555,0.211941,0.326242,1,0,0,0,0,0,0
0.560887,0.777365,0.656963,0,1,1,0,0,0,0
0.612697,0.560235,0.184506,0,0,0,0,1,0,0
0.680185,0.753694,0.561269,0,1,1,0,0,0,0
0.788999,0.275047,0.247316,1,0,0,0,0,0,0
0.399051,0.505054,0.266163,0,0,0,0,1,0,0
0.525861,0.622848,0.233446,0,0,0,0,1,0,0
0.219219,0.748555,0.771747,0,0,0,1,0,0,0
0.322283,0.639785,0.68723,0,0,0,1,0,0,0
0.789428,0.285611,0.311016,1,0,0,0,0,0,0
0.383924,0.493755,0.2395,0,0,0,0,1,0,0
0.594406,0.77702,0.630559,0,1,1,0,0,0,0
0.265923,0.557169,0.741176,0,0,0,1,0,0,0
0.49066,0.256494,0.313492,1,0,0,0,0,0,0
0.35506,0.659547,0.838194,0,0,0,1,0,0,0
0.273563,0.665909,0.733073,0,0,0,1,0,0,0
0.581002,0.777243,0.628984,0,1,1,0,0,0,0
0.406855,0.777588,0.65509,0,1,0,1,0,0,0
0.787256,0.822085,0.567109,0,0,1,0,0,0,0
0.105208,0.64696,0.693666,0,0,0,1,0,0,0
0.473588,0.587047,0.291304,0,0,0,0,1,0,0
0.666361,0.744055,0.52664,0,1,1,0,0,0,0
0.631264,0.202481,0.300954,1,0,0,0,0,0,0
0.759061,0.742352,0.515492,0,0,1,0,0,0,0
0.519005,0.705535,0.313243,0,0,0,0,1,0,0
0.528982,0.587211,0.275188,0,0,0,0,1,0,0
0.548911,0.270937,0.247145,1,0,0,0,0,0,0
0.264062,0.64656,0.688462,0,0,0,1,0,0,0
0.495791,0.184055,0.32499,1,0,0,0,0,0,0
0.533681,0.615684,0.233243,0,0,0,0,1,0,0
0.585612,0.802116,0.734137,0,1,1,0,0,0,0
0.661098,0.790079,0.538303,0,1,1,0,0,0,0
0.649512,0.23066,0.284878,1,0,0,0,0,0,0
0.710021,0.628881,0.6068,0,1,1,0,0,0,0
0.336173,0.611108,0.866427,0,0,0,1,0,0,0
0.438777,0.536945,0.395781,0,0,0,0,1,0,0
0.732754,0.23226,0.402252,1,0,0,0,0,0,0
0.573917,0.352868,0.24666,1,0,0,0,0,0,0
0.370075,0.704872,0.756355,0,0,0,1,0,0,0
0.457027,0.782775,0.552297,0,1,1,0,0,0,0
0.537712,0.227888,0.332705,1,0,0,0,0,0,0
0.321968,0.575098,0.297561,0,0,0,0,1,0,0
0.449586,0.47035,0.212536,0,0,0,0,1,0,0
0.681331,0.783876,0.555705,0,1,1,0,0,0,0
0.41925,0.747487,0.754952,0,0,0,1,0,0,0
0.528901,0.8695,0.774087,0,1,0,0,0,0,0
0.597327,0.780974,0.599751,0,1,1,0,0,0,0
0.750551,0.173042,0.379381,1,0,0,0,0,0,0
0.5078,0.784593,0.546511,0,1,1,0,0,0,0
0.414314,0.670189,0.227911,0,0,0,0,1,0,0
0.380558,0.552383,0.324347,0,0,0,0,1,0,0
0.68283,0.129586,0.23419,1,0,0,0,0,0,0
0.415043,0.647431,0.727971,0,0,0,1,0,0,0
0.464953,0.648209,0.295735,0,0,0,0,1,0,0
0.356546,0.640019,0.670771,0,0,0,1,0,0,0
0.404229,0.250986,0.298763,1,0,0,0,0,0,0
0.726467,0.26844,0.301067,1,0,0,0,0,0,0
0.303874,0.706783,0.724855,0,0,0,1,0,0,0
0.57282,0.917716,0.705001,0,1,0,0,0,0,0
0.41388,0.557681,0.773916,0,0,0,1,0,0,0
0.614721,0.790203,0.628194,0,1,1,0,0,0,0
0.570103,0.67378,0.51776,0,1,1,0,0,0,0
0.511442,0.558621,0.25768,0,0,0,0,1,0,0
0.633984,0.783101,0.655428,0,1,1,0,0,0,0
0.427371,0.804227,0.647907,0,1,0,0,0,0,0
0.523953,0.571006,0.279837,0,0,0,0,1,0,0
0.533695,0.675592,0.360291,0,0,0,0,1,0,0
0.594857,0.694892,0.276614,0,0,0,0,1,0,0
0.607556,0.779205,0.570698,0,1,1,0,0,0,0
0.661713,0.791719,0.632595,0,1,1,0,0,0,0
0.612524,0.591064,0.335112,0,0,0,0,1,0,0
0.256713,0.632677,0.707897,0,0,0,1,0,0,0
0.639488,0.812536,0.62974,0,1,1,0,0,0,0
0.648138,0.808179,0.730576,0,1,1,0,0,0,0
0.687948,0.131693,0.166126,1,0,0,0,0,0,0
0.732126,0.741074,0.538704,0,1,1,0,0,0,0
0.345975,0.5259,0.764736,0,0,0,1,0,0,0
0.482173,0.448787,0.2128,0,0,0,0,1,0,0
0.273644,0.662192,0.715318,0,0,0,1,0,0,0
0.362437,0.731765,0.858215,0,0,0,1,0,0,0
0.463216,0.282907,0.271635,1,0,0,0,0,0,0
0.669042,0.562987,0.367944,0,0,0,0,1,0,0
0.296689,0.562989,0.651053,0,0,0,1,0,0,0
0.29897,0.657897,0.699488,0,0,0,1,0,0,0
0.327309,0.617332,0.697317,0,0,0,1,0,0,0
0.440802,0.248201,0.313721,1,0,0,0,0,0,0
0.259327,0.617372,0.690278,0,0,0,1,0,0,0
0.396116,0.72357,0.69203,0,0,0,1,0,0,0
0.466781,0.761022,0.547321,0,1,1,0,0,0,0
0.569416,0.271122,0.351874,1,0,0,0,0,0,0
0.606251,0.732896,0.528631,0,1,1,0,0,0,0
0.581691,0.802108,0.558163,0,1,1,0,0,0,0
0.510565,0.80819,0.751145,0,1,0,0,0,0,0
0.212703,0.642468,0.697006,0,0,0,1,0,0,0
0.712812,0.743872,0.599477,0,1,1,0,0,0,0
0.591342,0.845417,0.422394,0,0,1,0,0,0,0
0.729254,0.797275,0.619755,0,1,1,0,0,0,0
0.295273,0.652393,0.705112,0,0,0,1,0,0,0
0.424505,0.650509,0.751458,0,0,0,1,0,0,0
0.643946,0.831808,0.538077,0,1,1,0,0,0,0
0.774269,0.795244,0.562334,0,1,1,0,0,0,0
0.538748,0.768564,0.635953,0,1,1,0,0,0,0
0.148249,0.6455,0.58337,0,0,0,1,0,0,0
0.66249,0.772535,0.412275,0,0,1,0,0,0,0
0.623017,0.804703,0.629261,0,1,1,0,0,0,0
0.290983,0.623712,0.696936,0,0,0,1,0,0,0
0.12615,0.632724,0.762097,0,0,0,1,0,0,0
0.607765,0.252436,0.335242,1,0,0,0,0,0,0
0.276686,0.589494,0.695478,0,0,0,1,0,0,0
0.64986,0.489186,0.237868,0,0,0,0,1,0,0
0.667996,0.748686,0.585342,0,1,1,0,0,0,0
0.48588,0.563648,0.311725,0,0,0,0,1,0,0
0.237872,0.646223,0.707462,0,0,0,1,0,0,0
0.446379,0.559408,0.348485,0,0,0,0,1,0,0
0.678304,0.793328,0.619493,0,1,1,0,0,0,0
0.656292,0.779968,0.477666,0,1,1,0,0,0,0
0.691599,0.755731,0.637876,0,1,1,0,0,0,0
0.534223,0.695449,0.297571,0,0,0,0,1,0,0
0.591637,0.719131,0.552392,0,1,1,0,0,0,0
0.605835,0.571089,0.231207,0,0,0,0,1,0,0
0.61133,0.260554,0.301448,1,0,0,0,0,0,0
0.596314,0.250793,0.292882,1,0,0,0,0,0,0
0.177549,0.615267,0.715059,0,0,0,1,0,0,0
0.613019,0.788302,0.546974,0,1,1,0,0,0,0
0.594383,0.555938,0.313153,0,0,0,0,1,0,0
0.51958,0.187894,0.287675,1,0,0,0,0,0,0
0.599252,0.252667,0.289541,1,0,0,0,0,0,0
0.393372,0.733015,0.315983,0,0,0,0,1,0,0
0.506425,0.6009,0.288186,0,0,0,0,1,0,0
0.626152,0.256305,0.326881,1,0,0,0,0,0,0
0.34173,0.729592,0.707052,0,0,0,1,0,0,0
0.148694,0.614787,0.734649,0,0,0,1,0,0,0
0.665158,0.745239,0.664832,0,1,1,0,0,0,0
0.520767,0.726746,0.656248,0,1,1,0,0,0,0
0.628682,0.738157,0.654334,0,1,1,0,0,0,0
0.589739,0.276137,0.297265,1,0,0,0,0,0,0
0.425705,0.567764,0.363609,0,0,0,0,1,0,0
0.607472,0.789861,0.54707,0,1,1,0,0,0,0
0.587417,0.80305,0.558129,0,1,1,0,0,0,0
0.684369,0.789338,0.556882,0,1,1,0,0,0,0
0.56617,0.766092,0.667507,0,1,1,0,0,0,0
0.313303,0.625625,0.814577,0,0,0,1,0,0,0
0.336407,0.581027,0.574238,0,0,0,1,0,0,0
0.653474,0.656347,0.296847,0,0,0,0,1,0,0
0.746382,0.24065,0.297419,1,0,0,0,0,0,0
0.585511,0.792177,0.56729,0,1,1,0,0,0,0
0.437419,0.266408,0.215088,1,0,0,0,0,0,0
0.517292,0.29147,0.179358,1,0,0,0,0,0,0
0.595759,0.77501,0.62836,0,1,1,0,0,0,0
0.305568,0.642191,0.693247,0,0,0,1,0,0,0
0.496794,0.856073,0.671184,0,1,1,0,0,0,0
0.53539,0.587482,0.322778,0,0,0,0,1,0,0
0.372054,0.658178,0.730128,0,0,0,1,0,0,0
0.604929,0.706162,0.476958,0,1,1,0,0,0,0
0.331115,0.495335,0.804892,0,0,0,1,0,0,0
0.594619,0.233686,0.364952,1,0,0,0,0,0,0
0.38826,0.552256,0.615042,0,0,0,1,0,0,0
0.482817,0.250246,0.300016,1,0,0,0,0,0,0
0.470798,0.578624,0.28152,0,0,0,0,1,0,0
0.678834,0.817421,0.573608,0,1,1,0,0,0,0
0.776039,0.742838,0.60199,0,1,1,0,0,0,0
0.618207,0.776506,0.623286,0,1,1,0,0,0,0
0.594029,0.924164,0.715501,0,1,0,0,0,0,0
0.668238,0.80266,0.580927,0,1,1,0,0,0,0
0.527407,0.834581,0.584577,0,1,1,0,0,0,0
0.50102,0.55448,0.305888,0,0,0,0,1,0,0
0.722053,0.910979,0.610184,0,1,1,0,0,0,0
0.536124,0.80196,0.524291,0,1,1,0,0,0,0
0.567659,0.776855,0.657864,0,1,1,0,0,0,0
0.601534,0.789062,0.553301,0,1,1,0,0,0,0
0.517396,0.783616,0.568053,0,1,1,0,0,0,0
0.542904,0.303255,0.17349,1,0,0,0,0,0,0
0.527123,0.240368,0.281924,1,0,0,0,0,0,0
0.457437,0.760148,0.721742,0,1,0,1,0,0,0
0.300682,0.640954,0.69208,0,0,0,1,0,0,0
0.502267,0.573522,0.282423,0,0,0,0,1,0,0
0.625822,0.262828,0.295863,1,0,0,0,0,0,0
0.615136,0.639982,0.322571,0,0,0,0,1,0,0
0.646307,0.219032,0.291478,1,0,0,0,0,0,0
0.235821,0.690522,0.63704,0,0,0,1,0,0,0
0.48262,0.531222,0.343902,0,0,0,0,1,0,0
0.743507,0.896143,0.616017,0,1,1,0,0,0,0
0.349731,0.590544,0.271766,0,0,0,0,1,0,0
0.508774,0.675433,0.470442,0,0,1,0,1,0,0
0.524321,0.842153,0.53643,0,1,1,0,0,0,0
0.560957,0.895008,0.599433,0,1,1,0,0,0,0
0.53151,0.804469,0.578828,0,1,1,0,0,0,0
0.569014,0.66715,0.551937,0,1,1,0,0,0,0
0.300351,0.656705,0.655084,0,0,0,1,0,0,0
0.538618,0.711821,0.398929,0,0,1,0,1,0,0
0.611416,0.775836,0.607973,0,1,1,0,0,0,0
0.588469,0.586377,0.28774,0,0,0,0,1,0,0
0.681464,0.732246,0.455329,0,1,1,0,0,0,0
0.498796,0.788473,0.471938,0,1,1,0,0,0,0
0.602875,0.252165,0.300906,1,0,0,0,0,0,0
0.124009,0.587368,0.702653,0,0,0,1,0,0,0
0.649284,0.614752,0.221079,0,0,0,0,1,0,0
0.295881,0.638734,0.686984,0,0,0,1,0,0,0
0.504374,0.573103,0.301065,0,0,0,0,1,0,0
0.551309,0.796088,0.619664,0,1,1,0,0,0,0
0.73355,0.771307,0.559071,0,1,1,0,0,0,0
0.539158,0.589355,0.42962,0,0,0,0,1,0,0
0.496924,0.227144,0.34836,1,0,0,0,0,0,0
0.290904,0.635683,0.694403,0,0,0,1,0,0,0
0.550812,0.738076,0.66578,0,1,1,0,0,0,0
0.539584,0.252608,0.29836,1,0,0,0,0,0,0
0.773399,0.784503,0.551261,0,1,1,0,0,0,0
0.654281,0.810316,0.565658,0,1,1,0,0,0,0
0.515664,0.810859,0.654313,0,1,1,0,0,0,0
0.53834,0.60783,0.272449,0,0,0,0,1,0,0
0.533734,0.830031,0.572496,0,1,1,0,0,0,0
0.591612,0.250845,0.299458,1,0,0,0,0,0,0
0.331635,0.648766,0.604675,0,0,0,1,0,0,0
0.637796,0.775227,0.515308,0,1,1,0,0,0,0
0.600048,0.780371,0.634122,0,1,1,0,0,0,0
0.495316,0.57858,0.272583,0,0,0,0,1,0,0
0.557245,0.579361,0.319677,0,0,0,0,1,0,0
0.304676,0.637002,0.687107,0,0,0,1,0,0,0
0.474332,0.271902,0.300709,1,0,0,0,0,0,0
0.47496,0.871103,0.554508,0,1,1,0,0,0,0
0.397126,0.552409,0.721513,0,0,0,1,0,0,0
0.443174,0.738643,0.522308,0,1,1,0,0,0,0
0.545064,0.257596,0.366834,1,0,0,0,0,0,0
0.747734,0.839519,0.600395,0,1,1,0,0,0,0
0.58283,0.256656,0.311118,1,0,0,0,0,0,0
