@relation 'MOA: -C 5'

@attribute a_5 numeric
@attribute a_6 numeric
@attribute class0- {0,1}
@attribute class1- {0,1}
@attribute class2- {0,1}
@attribute class3- {0,1}
@attribute class4- {0,1}

@data
0.755343,0.711343,0,1,1,0,0
0.443787,0.752432,1,0,0,0,0
0.723822,0.61126,0,1,1,0,0
0.695255,0.610174,1,1,1,0,0
0.491807,0.782614,1,0,0,0,0
0.700157,0.797934,0,1,1,0,0
0.509713,0.590743,1,0,0,0,0
0.744556,0.7193,0,1,1,0,0
0.433853,0.660263,1,0,0,0,0
0.813522,0.6938,0,1,1,0,0
0.729273,0.637275,0,1,1,0,0
0.920852,0.623791,0,1,1,0,0
0.794749,0.640562,0,1,1,0,0
0.803468,0.479804,0,0,1,0,0
0.807873,0.77697,0,1,1,0,0
0.639369,0.742268,1,1,1,0,0
0.809644,0.739516,0,1,1,0,0
0.900178,0.775042,0,1,0,0,0
0.758449,0.53716,0,1,1,0,0
0.737342,0.764357,0,1,1,0,0
0.686685,0.643278,1,1,1,0,0
0.590879,0.475213,1,0,0,0,0
0.83631,0.627716,0,1,1,0,0
0.456456,0.686236,1,0,0,0,0
0.532658,0.594061,1,0,0,0,0
0.501009,0.626292,1,0,0,0,0
0.451106,0.521066,1,0,0,0,0
0.535447,0.436797,1,0,0,0,0
0.680256,0.625436,1,1,1,0,0
0.392334,0.756406,1,0,0,0,0
0.574008,0.646027,1,1,1,0,0
0.721499,0.590307,0,1,1,0,0
0.421714,0.561508,1,0,0,0,0
0.86826,0.534825,0,0,1,0,0
0.719224,0.645702,0,1,1,0,0
0.710715,0.449063,0,0,1,0,0
0.46613,0.631821,1,0,0,0,0
0.884123,0.732538,0,1,1,0,0
0.698355,0.736776,0,1,1,0,0
0.645267,0.719885,1,1,1,0,0
0.823188,0.74066,0,1,1,0,0
0.720611,0.589974,0,1,1,0,0
0.604108,0.787833,0,1,1,0,0
0.531179,0.655699,1,0,0,0,0
0.761686,0.722807,0,1,1,0,0
0.728279,0.687796,0,1,1,0,0
0.444146,0.778945,1,0,0,0,0
0.737291,0.643846,0,1,1,0,0
0.739231,0.728395,0,1,1,0,0
0.648197,0.771618,0,1,1,0,0
0.817587,0.686044,0,1,1,0,0
0.706737,0.718656,0,1,1,0,0
0.632888,0.760819,0,1,1,0,0
0.855865,0.623099,0,1,1,0,0
0.703929,0.621072,1,1,1,0,0
0.716835,0.616575,0,1,1,0,0
0.733964,0.66889,0,1,1,0,0
0.607022,0.51304,1,0,1,0,0
0.737089,0.577016,0,1,1,0,0
0.818561,0.704427,0,1,1,0,0
0.843367,0.479052,0,0,1,0,0
0.762923,0.677741,0,1,1,0,0
0.85707,0.558537,0,1,1,0,0
0.606086,0.599098,1,1,1,0,0
0.717344,0.490204,0,0,1,0,0
0.691348,0.656548,1,1,1,0,0
0.506051,0.569771,1,0,0,0,0
0.648446,0.47914,1,0,1,0,0
0.331149,0.573012,1,0,0,0,0
0.745137,0.609527,0,1,1,0,0
0.716358,0.768043,0,1,1,0,0
0.717809,0.592944,0,1,1,0,0
0.638547,0.472259,1,0,1,0,0
0.719541,0.546024,0,1,1,0,0
0.901796,0.698706,0,1,1,0,0
0.640025,0.56344,1,1,1,0,0
0.664679,0.664312,1,1,1,0,0
0.467901,0.536203,1,0,0,0,0
0.807817,0.598178,0,1,1,0,0
0.564511,0.53918,1,0,1,0,0
0.885392,0.626071,0,1,1,0,0
0.769427,0.666498,0,1,1,0,0
0.568187,0.610793,1,0,1,0,0
0.862867,0.754391,0,1,1,0,0
0.502044,0.749007,1,0,0,0,0
0.628867,0.707023,1,1,1,0,0
0.647109,0.871187,0,1,0,0,0
0.729785,0.530064,0,1,1,0,0
0.79281,0.723624,0,1,1,0,0
0.41796,0.675841,1,0,0,0,0
0.91746,0.637368,0,1,1,0,0
0.779283,0.767842,0,1,1,0,0
0.475906,0.527639,1,0,0,0,0
0.509577,0.611246,1,0,0,0,0
0.807147,0.677992,0,1,1,0,0
0.736327,0.691188,0,1,1,0,0
0.513432,0.628904,1,0,0,0,0
0.712487,0.640127,0,1,1,0,0
0.717885,0.604879,0,1,1,0,0
0.937364,0.730622,0,1,0,0,0
0.677334,0.561884,1,1,1,0,0
0.797872,0.492668,0,0,1,0,0
0.750438,0.870444,0,1,0,0,0
0.745549,0.627827,0,1,1,0,0
0.689648,0.646954,1,1,1,0,0
0.760741,0.807805,0,1,1,0,0
0.39215,0.618993,1,0,0,0,0
0.712052,0.657583,0,1,1,0,0
0.644964,0.538497,1,0,1,0,0
0.827491,0.625987,0,1,1,0,0
0.340904,0.582042,1,0,0,0,0
0.523788,0.545854,1,0,0,0,0
0.838574,0.647784,0,1,1,0,0
0.737361,0.773603,0,1,1,0,0
0.723445,0.808531,0,1,1,0,0
0.727668,0.732907,0,1,1,0,0
0.618314,0.615856,1,1,1,0,0
0.667019,0.44752,0,0,1,0,0
0.592673,0.493813,1,0,1,0,0
0.693032,0.896427,0,1,0,0,0
0.602761,0.643198,1,1,1,0,0
0.418394,0.47694,1,0,0,0,0
0.610484,0.742168,1,1,1,0,0
0.813659,0.869467,0,1,0,0,0
0.39781,0.688076,1,0,0,0,0
0.550144,0.703135,1,0,1,0,0
0.870643,0.600303,0,1,1,0,0
0.425482,0.571707,1,0,0,0,0
0.890834,0.684441,0,1,1,0,0
0.767651,0.672645,0,1,1,0,0
0.679433,0.596692,1,1,1,0,0
0.611436,0.712581,1,1,1,0,0
0.468693,0.506112,1,0,0,0,0
0.873803,0.757604,0,1,1,0,0
0.816399,0.547143,0,1,1,0,0
0.613652,0.469598,1,0,0,0,0
0.542159,0.579159,1,0,1,0,0
0.750518,0.639492,0,1,1,0,0
0.835954,0.700894,0,1,1,0,0
0.633517,0.66068,1,1,1,0,0
0.900519,0.811655,0,1,0,0,0
0.546887,0.60537,1,0,1,0,0
0.483039,0.731941,1,0,0,0,0
0.727057,0.736519,0,1,1,0,0
0.781105,0.743859,0,1,1,0,0
0.507563,0.597643,1,0,0,0,0
0.671721,0.727232,0,1,1,0,0
0.732669,0.63461,0,1,1,0,0
0.820363,0.787972,0,1,1,0,0
0.787094,0.614088,0,1,1,0,0
0.798659,0.615117,0,1,1,0,0
0.663927,0.800746,0,1,1,0,0
0.463082,0.551781,1,0,0,0,0
0.410746,0.46622,1,0,0,0,0
0.848737,0.605065,0,1,1,0,0
0.682338,0.552838,1,1,1,0,0
0.723645,0.534939,0,1,1,0,0
0.700984,0.723142,0,1,1,0,0
0.558942,0.73743,1,1,0,0,0
0.758255,0.712582,0,1,1,0,0
0.795351,0.697997,0,1,1,0,0
0.713719,0.639786,0,1,1,0,0
0.730271,0.642213,0,1,1,0,0
0.734148,0.638716,0,1,1,0,0
0.449554,0.697616,1,0,0,0,0
0.808937,0.656157,0,1,1,0,0
0.740693,0.799393,0,1,1,0,0
0.751904,0.646523,0,1,1,0,0
0.73711,0.546,0,1,1,0,0
0.500045,0.599893,1,0,0,0,0
0.789379,0.679591,0,1,1,0,0
0.525699,0.540248,1,0,0,0,0
0.816105,0.718777,0,1,1,0,0
0.728611,0.637123,0,1,1,0,0
0.780709,0.741344,0,1,1,0,0
0.511114,0.709261,1,0,0,0,0
0.564416,0.658285,1,1,1,0,0
0.82852,0.86874,0,1,0,0,0
0.884833,0.764083,0,1,1,0,0
0.67783,0.890736,0,1,0,0,0
0.765642,0.606131,0,1,1,0,0
0.682798,0.898142,0,1,0,0,0
0.714668,0.911284,0,1,0,0,0
0.533109,0.639557,1,0,1,0,0
0.533223,0.721307,1,0,0,0,0
0.558351,0.56257,1,0,1,0,0
0.595451,0.780622,1,1,1,0,0
0.712351,0.790701,0,1,1,0,0
0.758042,0.576821,0,1,1,0,0
0.631277,0.787975,0,1,1,0,0
0.626066,0.733729,1,1,1,0,0
0.750109,0.734729,0,1,1,0,0
0.75479,0.653588,0,1,1,0,0
0.678809,0.492224,0,0,1,0,0
0.85336,0.730826,0,1,1,0,0
0.814404,0.876601,0,1,0,0,0
0.807797,0.810286,0,1,1,0,0
0.718546,0.823273,0,1,1,0,0
0.663302,0.720445,1,1,1,0,0
0.548868,0.608724,1,0,1,0,0
0.523914,0.602803,1,0,0,0,0
0.862566,0.62744,0,1,1,0,0
0.724713,0.688767,0,1,1,0,0
0.601011,0.68962,1,1,1,0,0
0.906436,0.582098,0,0,1,0,0
0.502419,0.636796,1,0,0,0,0
0.649228,0.629584,1,1,1,0,0
0.930419,0.650318,0,1,1,0,0
0.399971,0.546034,1,0,0,0,0
0.502426,0.607949,1,0,0,0,0
0.669022,0.526066,1,0,1,0,0
0.663621,0.600942,1,1,1,0,0
0.686893,0.775797,0,1,1,0,0
0.658196,0.680018,1,1,1,0,0
0.680095,0.846546,0,1,0,0,0
0.502496,0.601581,1,0,0,0,0
0.510239,0.571912,1,0,0,0,0
0.734559,0.549442,0,1,1,0,0
0.867964,0.758728,0,1,1,0,0
0.78788,0.683972,0,1,1,0,0
0.760489,0.749606,0,1,1,0,0
0.758741,0.54763,0,1,1,0,0
0.617688,0.575353,1,1,1,0,0
0.590334,0.743074,1,1,1,0,0
0.636643,0.727436,1,1,1,0,0
0.530319,0.640042,1,0,0,0,0
0.709941,0.641571,0,1,1,0,0
0.791548,0.673355,0,1,1,0,0
0.515998,0.613519,1,0,0,0,0
0.496312,0.582335,1,0,0,0,0
0.755121,0.766066,0,1,1,0,0
0.804471,0.706368,0,1,1,0,0
0.883916,0.667752,0,1,1,0,0
0.794085,0.676656,0,1,1,0,0
0.757526,0.602337,0,1,1,0,0
0.836326,0.790458,0,1,1,0,0
0.46631,0.504593,1,0,0,0,0
0.799172,0.540836,0,1,1,0,0
0.788438,0.748894,0,1,1,0,0
0.694708,0.638808,1,1,1,0,0
0.757194,0.62507,0,1,1,0,0
0.798937,0.795032,0,1,1,0,0
0.734843,0.528264,0,1,1,0,0
0.806615,0.682176,0,1,1,0,0
0.854054,0.75904,0,1,1,0,0
0.491209,0.61284,1,0,0,0,0
0.734315,0.723935,0,1,1,0,0
0.40825,0.490854,1,0,0,0,0
0.709194,0.700345,0,1,1,0,0
0.67952,0.544223,1,1,1,0,0
0.785884,0.702118,0,1,1,0,0
0.839183,0.63786,0,1,1,0,0
0.831903,0.575968,0,1,1,0,0
0.501562,0.588656,1,0,0,0,0
0.695425,0.628651,1,1,1,0,0
0.820916,0.603582,0,1,1,0,0
0.571087,0.647274,1,1,1,0,0
0.80048,0.70947,0,1,1,0,0
0.72434,0.585589,0,1,1,0,0
0.599133,0.650494,1,1,1,0,0
0.529086,0.497947,1,0,0,0,0
0.729111,0.795865,0,1,1,0,0
0.739005,0.714229,0,1,1,0,0
0.552268,0.627982,1,0,1,0,0
0.811901,0.809965,0,1,1,0,0
0.628331,0.747234,1,1,1,0,0
0.735011,0.631643,0,1,1,0,0
0.68352,0.723496,0,1,1,0,0
0.679132,0.847277,0,1,0,0,0
0.513268,0.416156,1,0,0,0,0
0.611084,0.506764,1,0,1,0,0
0.595988,0.564527,1,0,1,0,0
0.513229,0.607435,1,0,0,0,0
0.805115,0.899668,0,1,0,0,0
0.514033,0.63095,1,0,0,0,0
0.915124,0.786418,0,1,0,0,0
0.731226,0.647616,0,1,1,0,0
0.798694,0.660209,0,1,1,0,0
0.723474,0.806798,0,1,1,0,0
0.742177,0.619559,0,1,1,0,0
0.720066,0.631533,0,1,1,0,0
0.781311,0.747317,0,1,1,0,0
0.492546,0.524208,1,0,0,0,0
0.403335,0.712524,1,0,0,0,0
0.891421,0.735175,0,1,1,0,0
0.725307,0.688295,0,1,1,0,0
0.739029,0.709175,0,1,1,0,0
0.640947,0.704232,1,1,1,0,0
0.751648,0.633078,0,1,1,0,0
0.444434,0.51559,1,0,0,0,0
0.731191,0.626945,0,1,1,0,0
0.61202,0.648391,1,1,1,0,0
0.726843,0.78747,0,1,1,0,0
0.478614,0.594723,1,0,0,0,0
0.724244,0.751523,0,1,1,0,0
0.62107,0.834538,0,1,0,0,0
0.438049,0.62008,1,0,0,0,0
0.604853,0.593918,1,1,1,0,0
0.685555,0.663324,1,1,1,0,0
0.529602,0.554674,1,0,0,0,0
0.749917,0.564395,0,1,1,0,0
0.839706,0.566266,0,1,1,0,0
0.832622,0.660233,0,1,1,0,0
0.703117,0.720911,0,1,1,0,0
0.619817,0.62702,1,1,1,0,0
0.798432,0.741421,0,1,1,0,0
0.472049,0.731521,1,0,0,0,0
0.477034,0.614417,1,0,0,0,0
0.511015,0.609135,1,0,0,0,0
0.407097,0.548489,1,0,0,0,0
0.345192,0.539979,1,0,0,0,0
0.743706,0.636632,0,1,1,0,0
0.698335,0.598116,1,1,1,0,0
0.776379,0.61271,0,1,1,0,0
0.665381,0.693348,1,1,1,0,0
0.717112,0.668844,0,1,1,0,0
0.439671,0.605569,1,0,0,0,0
0.826576,0.766701,0,1,1,0,0
0.52105,0.708752,1,0,0,0,0
0.646551,0.581091,1,1,1,0,0
0.818161,0.90242,0,1,0,0,0
0.58534,0.703916,1,1,1,0,0
0.502537,0.619405,1,0,0,0,0
0.4526,0.762667,1,0,0,0,0
0.35209,0.530411,1,0,0,0,0
0.576608,0.502539,1,0,0,0,0
0.522082,0.710394,1,0,0,0,0
0.742488,0.501539,0,0,1,0,0
0.894488,0.593639,0,1,1,0,0
0.519725,0.541259,1,0,0,0,0
0.771716,0.454987,0,0,1,0,0
0.745033,0.645714,0,1,1,0,0
0.838533,0.506164,0,0,1,0,0
0.567501,0.607027,1,0,1,0,0
0.635022,0.844536,0,1,0,0,0
0.563048,0.413709,1,0,0,0,0
0.540236,0.628636,1,0,1,0,0
0.716865,0.65944,0,1,1,0,0
0.568759,0.581059,1,0,1,0,0
0.579599,0.569899,1,0,1,0,0
0.387287,0.635234,1,0,0,0,0
0.517802,0.582887,1,0,0,0,0
0.71846,0.819916,0,1,1,0,0
0.656102,0.880691,0,1,0,0,0
0.796397,0.740562,0,1,1,0,0
0.765755,0.676982,0,1,1,0,0
0.734625,0.748979,0,1,1,0,0
0.636844,0.638313,1,1,1,0,0
0.704883,0.761421,0,1,1,0,0
0.466652,0.740509,1,0,0,0,0
0.753549,0.654478,0,1,1,0,0
0.508518,0.599885,1,0,0,0,0
0.825618,0.465947,0,0,1,0,0
0.848495,0.568311,0,1,1,0,0
0.640206,0.627815,1,1,1,0,0
0.814019,0.875131,0,1,0,0,0
0.624556,0.664871,1,1,1,0,0
0.699798,0.635999,1,1,1,0,0
0.803965,0.80349,0,1,1,0,0
0.697845,0.565953,1,1,1,0,0
0.859147,0.648612,0,1,1,0,0
0.505412,0.630932,1,0,0,0,0
0.752642,0.821334,0,1,1,0,0
0.781396,0.832924,0,1,0,0,0
0.754539,0.748473,0,1,1,0,0
0.561507,0.657577,1,1,1,0,0
0.807648,0.833647,0,1,0,0,0
0.739148,0.752195,0,1,1,0,0
0.654114,0.733511,1,1,1,0,0
0.457502,0.615056,1,0,0,0,0
0.903746,0.59532,0,1,1,0,0
0.572196,0.575759,1,0,1,0,0
0.752656,0.533374,0,1,1,0,0
0.546735,0.648896,1,0,1,0,0
0.749746,0.716493,0,1,1,0,0
0.684018,0.685077,1,1,1,0,0
0.722033,0.785723,0,1,1,0,0
0.744021,0.636142,0,1,1,0,0
0.505746,0.611014,1,0,0,0,0
0.633243,0.606587,1,1,1,0,0
0.773377,0.770984,0,1,1,0,0
0.745597,0.738752,0,1,1,0,0
0.889233,0.835509,0,1,0,0,0
0.718518,0.747952,0,1,1,0,0
0.651258,0.593876,1,1,1,0,0
0.643137,0.686971,1,1,1,0,0
0.673834,0.830108,0,1,0,0,0
0.637039,0.512959,1,0,1,0,0
0.890151,0.694164,0,1,1,0,0
0.315033,0.580964,1,0,0,0,0
0.697301,0.605025,1,1,1,0,0
0.603387,0.521069,1,0,1,0,0
0.498418,0.675563,1,0,0,0,0
0.643519,0.564989,1,1,1,0,0
0.748835,0.620402,0,1,1,0,0
0.411363,0.459227,1,0,0,0,0
0.57416,0.716595,1,1,1,0,0
0.55782,0.609065,1,0,1,0,0
0.76126,0.711112,0,1,1,0,0
0.793494,0.800892,0,1,1,0,0
0.729326,0.774954,0,1,1,0,0
0.809554,0.525104,0,0,1,0,0
0.359791,0.553463,1,0,0,0,0
0.442686,0.534239,1,0,0,0,0
0.552249,0.602439,1,0,1,0,0
0.66434,0.732125,0,1,1,0,0
0.631598,0.727924,1,1,1,0,0
0.534809,0.611221,1,0,1,0,0
0.850828,0.603137,0,1,1,0,0
0.760593,0.712236,0,1,1,0,0
0.492302,0.566484,1,0,0,0,0
0.405249,0.648135,1,0,0,0,0
0.848034,0.544932,0,1,1,0,0
0.678961,0.509332,1,0,1,0,0
0.714238,0.670981,0,1,1,0,0
0.775254,0.738218,0,1,1,0,0
0.763059,0.529528,0,1,1,0,0
0.583145,0.649953,1,1,1,0,0
0.745527,0.716065,0,1,1,0,0
0.654295,0.848231,0,1,0,0,0
0.787382,0.654058,0,1,1,0,0
0.884853,0.630936,0,1,1,0,0
0.637665,0.627671,1,1,1,0,0
0.752587,0.685683,0,1,1,0,0
0.438275,0.515982,1,0,0,0,0
0.798423,0.565413,0,1,1,0,0
0.734821,0.553426,0,1,1,0,0
0.659108,0.665049,1,1,1,0,0
0.530831,0.631557,1,0,0,0,0
0.580765,0.491166,1,0,0,0,0
0.845139,0.612896,0,1,1,0,0
0.909584,0.561716,0,0,1,0,0
0.718899,0.809704,0,1,1,0,0
0.808674,0.570826,0,1,1,0,0
0.824424,0.701015,0,1,1,0,0
0.908974,0.626993,0,1,1,0,0
0.736306,0.63931,0,1,1,0,0
0.683743,0.798137,0,1,1,0,0
0.881525,0.656463,0,1,1,0,0
0.687842,0.637825,1,1,1,0,0
0.470476,0.553676,1,0,0,0,0
0.679999,0.643363,1,1,1,0,0
0.644146,0.719923,1,1,1,0,0
0.760331,0.499785,0,0,1,0,0
0.697448,0.605496,1,1,1,0,0
0.589764,0.448288,1,0,0,0,0
0.90085,0.750354,0,1,0,0,0
0.898097,0.780268,0,1,0,0,0
0.644868,0.701969,1,1,1,0,0
0.695306,0.705262,0,1,1,0,0
0.719484,0.597847,0,1,1,0,0
0.730832,0.668348,0,1,1,0,0
0.730806,0.628532,0,1,1,0,0
0.507932,0.598723,1,0,0,0,0
0.746107,0.757866,0,1,1,0,0
0.908962,0.657803,0,1,1,0,0
0.701344,0.855931,0,1,0,0,0
0.745497,0.901773,0,1,0,0,0
0.754737,0.716124,0,1,1,0,0
0.761498,0.72076,0,1,1,0,0
0.585666,0.594057,1,0,1,0,0
0.57006,0.639047,1,1,1,0,0
0.774285,0.618461,0,1,1,0,0
0.782506,0.68975,0,1,1,0,0
0.67749,0.621991,1,1,1,0,0
0.452921,0.563381,1,0,0,0,0
0.710212,0.646076,0,1,1,0,0
0.651028,0.665265,1,1,1,0,0
0.738107,0.657,0,1,1,0,0
0.626533,0.519382,1,0,1,0,0
0.514996,0.615036,1,0,0,0,0
0.822917,0.54514,0,1,1,0,0
0.704959,0.780764,0,1,1,0,0
0.674693,0.659831,1,1,1,0,0
0.892165,0.535529,0,0,1,0,0
0.562516,0.774691,1,1,0,0,0
0.753811,0.895717,0,1,0,0,0
0.388518,0.634003,1,0,0,0,0
0.752867,0.562551,0,1,1,0,0
0.454475,0.588806,1,0,0,0,0
0.590149,0.580037,1,0,1,0,0
0.766105,0.686886,0,1,1,0,0
0.777194,0.647116,0,1,1,0,0
0.69274,0.757279,0,1,1,0,0
0.867274,0.846643,0,1,0,0,0
0.700897,0.775386,0,1,1,0,0
0.640883,0.634745,1,1,1,0,0
0.709746,0.677433,0,1,1,0,0
0.715779,0.569615,0,1,1,0,0
0.510752,0.727285,1,0,0,0,0
0.460703,0.541387,1,0,0,0,0
0.471676,0.609673,1,0,0,0,0
0.690965,0.576329,1,1,1,0,0
0.734806,0.654078,0,1,1,0,0
0.45288,0.545672,1,0,0,0,0
0.736983,0.719727,0,1,1,0,0
0.645378,0.706654,1,1,1,0,0
0.437688,0.662126,1,0,0,0,0
0.781925,0.573175,0,1,1,0,0
0.42798,0.548773,1,0,0,0,0
0.682212,0.665549,1,1,1,0,0
0.845295,0.760504,0,1,1,0,0
0.768057,0.603622,0,1,1,0,0
0.477246,0.587906,1,0,0,0,0
0.360574,0.660954,1,0,0,0,0
0.743285,0.631785,0,1,1,0,0
0.648026,0.813004,0,1,1,0,0
0.505387,0.617389,1,0,0,0,0
0.589762,0.432752,1,0,0,0,0
0.796092,0.738401,0,1,1,0,0
0.791293,0.774369,0,1,1,0,0
0.73427,0.46094,0,0,1,0,0
0.68292,0.608836,1,1,1,0,0
0.476041,0.606954,1,0,0,0,0
0.693867,0.60723,1,1,1,0,0
0.777415,0.527331,0,1,1,0,0
0.740584,0.633281,0,1,1,0,0
0.410848,0.434651,1,0,0,0,0
0.794879,0.602658,0,1,1,0,0
0.800948,0.819664,0,1,1,0,0
0.378405,0.518061,1,0,0,0,0
0.724778,0.663142,0,1,1,0,0
0.771169,0.667905,0,1,1,0,0
0.559493,0.697123,1,1,1,0,0
0.648214,0.567149,1,1,1,0,0
0.760791,0.718791,0,1,1,0,0
0.783155,0.783932,0,1,1,0,0
0.754945,0.700283,0,1,1,0,0
0.452564,0.77852,1,0,0,0,0
0.481432,0.722409,1,0,0,0,0
0.72351,0.58712,0,1,1,0,0
0.465073,0.606199,1,0,0,0,0
0.486091,0.446961,1,0,0,0,0
0.724349,0.578774,0,1,1,0,0
0.761145,0.646229,0,1,1,0,0
0.713275,0.693845,0,1,1,0,0
0.821749,0.762785,0,1,1,0,0
0.415961,0.609547,1,0,0,0,0
0.712419,0.639984,0,1,1,0,0
0.744655,0.709874,0,1,1,0,0
0.548674,0.530059,1,0,0,0,0
0.729627,0.631528,0,1,1,0,0
0.730002,0.762618,0,1,1,0,0
0.560221,0.777236,1,1,0,0,0
0.737289,0.649941,0,1,1,0,0
0.730799,0.733509,0,1,1,0,0
0.50214,0.573285,1,0,0,0,0
0.907593,0.831864,0,1,0,0,0
0.721204,0.702696,0,1,1,0,0
0.441784,0.647259,1,0,0,0,0
0.926451,0.653139,0,1,1,0,0
0.532797,0.622488,1,0,1,0,0
0.582518,0.569492,1,0,1,0,0
0.799047,0.703857,0,1,1,0,0
0.702325,0.608617,1,1,1,0,0
0.789429,0.747754,0,1,1,0,0
0.738147,0.716031,0,1,1,0,0
0.74896,0.90483,0,1,0,0,0
0.794121,0.64782,0,1,1,0,0
0.605018,0.607261,1,1,1,0,0
0.687096,0.723334,0,1,1,0,0
0.459407,0.716459,1,0,0,0,0
0.83952,0.800334,0,1,1,0,0
0.814624,0.631427,0,1,1,0,0
0.610067,0.729755,1,1,1,0,0
0.728572,0.776586,0,1,1,0,0
0.351367,0.575706,1,0,0,0,0
0.738301,0.585066,0,1,1,0,0
0.500736,0.603888,1,0,0,0,0
0.923625,0.704733,0,1,0,0,0
0.709695,0.644879,0,1,1,0,0
0.798609,0.614512,0,1,1,0,0
0.794843,0.78869,0,1,1,0,0
0.745118,0.724496,0,1,1,0,0
0.857956,0.704408,0,1,1,0,0
0.853214,0.638158,0,1,1,0,0
0.684416,0.695952,1,1,1,0,0
0.790741,0.521534,0,1,1,0,0
0.71488,0.628532,0,1,1,0,0
0.736046,0.871823,0,1,0,0,0
0.775983,0.718736,0,1,1,0,0
0.375817,0.67372,1,0,0,0,0
0.559042,0.553928,1,0,1,0,0
0.803777,0.770985,0,1,1,0,0
0.854206,0.715364,0,1,1,0,0
0.836072,0.585433,0,1,1,0,0
0.79582,0.593968,0,1,1,0,0
0.704364,0.457038,0,0,1,0,0
0.44584,0.521006,1,0,0,0,0
0.6026,0.696763,1,1,1,0,0
0.712636,0.559244,0,1,1,0,0
0.761072,0.701399,0,1,1,0,0
0.574748,0.748983,1,1,1,0,0
0.387277,0.656436,1,0,0,0,0
0.673632,0.782863,0,1,1,0,0
0.476068,0.498252,1,0,0,0,0
0.5793,0.639072,1,1,1,0,0
0.889489,0.666546,0,1,1,0,0
0.79322,0.761266,0,1,1,0,0
0.912722,0.626602,0,1,1,0,0
0.785114,0.861072,0,1,0,0,0
0.71137,0.586894,0,1,1,0,0
0.816759,0.796241,0,1,1,0,0
0.682596,0.668391,1,1,1,0,0
0.753654,0.654077,0,1,1,0,0
0.722629,0.684682,0,1,1,0,0
0.653606,0.603129,1,1,1,0,0
0.476463,0.631407,1,0,0,0,0
0.534194,0.550013,1,0,0,0,0
0.907763,0.641472,0,1,1,0,0
0.747045,0.717986,0,1,1,0,0
0.729654,0.686456,0,1,1,0,0
0.781702,0.703339,0,1,1,0,0
0.410715,0.534203,1,0,0,0,0
0.481076,0.627254,1,0,0,0,0
0.479597,0.529223,1,0,0,0,0
0.476107,0.669778,1,0,0,0,0
0.522854,0.414684,1,0,0,0,0
0.698446,0.589435,1,1,1,0,0
0.850803,0.6963,0,1,1,0,0
0.816622,0.641792,0,1,1,0,0
0.734884,0.597092,0,1,1,0,0
0.715101,0.622617,0,1,1,0,0
0.579007,0.749821,1,1,1,0,0
0.855435,0.658696,0,1,1,0,0
0.693312,0.708256,0,1,1,0,0
0.750711,0.714251,0,1,1,0,0
0.894805,0.680832,0,1,1,0,0
0.79077,0.567185,0,1,1,0,0
0.678488,0.542517,1,1,1,0,0
0.617145,0.58187,1,1,1,0,0
0.538838,0.588158,1,0,1,0,0
0.821583,0.652882,0,1,1,0,0
0.73107,0.828472,0,1,1,0,0
0.913877,0.717805,0,1,0,0,0
0.904413,0.672003,0,1,1,0,0
0.421886,0.748497,1,0,0,0,0
0.718288,0.785915,0,1,1,0,0
0.616104,0.663984,1,1,1,0,0
0.807316,0.880065,0,1,0,0,0
0.681629,0.681833,1,1,1,0,0
0.56774,0.604642,1,0,1,0,0
0.566741,0.747623,1,1,1,0,0
0.794589,0.550088,0,1,1,0,0
0.631296,0.497149,1,0,1,0,0
0.644167,0.457732,1,0,1,0,0
0.624104,0.558451,1,0,1,0,0
0.716494,0.53436,0,1,1,0,0
0.501343,0.568509,1,0,0,0,0
0.350307,0.609832,1,0,0,0,0
0.754101,0.59298,0,1,1,0,0
0.505587,0.697983,1,0,0,0,0
0.783174,0.69992,0,1,1,0,0
0.758716,0.781923,0,1,1,0,0
0.785287,0.732228,0,1,1,0,0
0.776439,0.752946,0,1,1,0,0
0.536229,0.654654,1,0,1,0,0
0.669602,0.684548,1,1,1,0,0
0.654774,0.71188,1,1,1,0,0
0.844757,0.58681,0,1,1,0,0
0.819641,0.658328,0,1,1,0,0
0.599619,0.515256,1,0,1,0,0
0.730496,0.608467,0,1,1,0,0
0.736532,0.662737,0,1,1,0,0
0.531745,0.545663,1,0,0,0,0
0.354576,0.568867,1,0,0,0,0
0.787825,0.64987,0,1,1,0,0
0.850538,0.643745,0,1,1,0,0
0.888986,0.563903,0,0,1,0,0
0.501985,0.596423,1,0,0,0,0
0.690489,0.63477,1,1,1,0,0
0.732735,0.694267,0,1,1,0,0
0.467483,0.682377,1,0,0,0,0
0.589272,0.74207,1,1,1,0,0
0.577997,0.571336,1,0,1,0,0
0.481129,0.539765,1,0,0,0,0
0.519995,0.612512,1,0,0,0,0
0.521301,0.693267,1,0,0,0,0
0.830755,0.711629,0,1,1,0,0
0.379855,0.452271,1,0,0,0,0
0.751142,0.732639,0,1,1,0,0
0.484726,0.654062,1,0,0,0,0
0.626637,0.607171,1,1,1,0,0
0.603111,0.630103,1,1,1,0,0
0.446854,0.614472,1,0,0,0,0
0.654452,0.774411,0,1,1,0,0
0.719239,0.674252,0,1,1,0,0
0.634748,0.551479,1,0,1,0,0
0.705944,0.722928,0,1,1,0,0
0.5173,0.561086,1,0,0,0,0
0.380716,0.672862,1,0,0,0,0
0.524898,0.639585,1,0,0,0,0
0.756207,0.889983,0,1,0,0,0
0.474103,0.446331,1,0,0,0,0
