@relation 'MOA: -C 7'

@attribute a_7 numeric
@attribute a_8 numeric
@attribute class0- {0,1}
@attribute class1- {0,1}
@attribute class2- {0,1}
@attribute class3- {0,1}
@attribute class4- {0,1}
@attribute class5- {0,1}
@attribute class6- {0,1}

@data
0.12969,0.408553,0,0,0,0,1,0,0
0.564347,0.595352,1,0,1,0,0,0,0
0.552517,0.52417,1,0,1,0,0,0,0
0.486292,0.63272,1,0,1,0,0,0,0
0.725046,0.842972,0,1,0,0,0,0,0
0.65682,0.581787,1,0,1,0,0,0,0
0.603817,0.621522,1,0,1,0,0,0,0
0.451447,0.519289,1,0,1,0,0,0,0
0.175966,0.219468,0,0,0,0,1,0,0
0.765113,0.663236,0,1,0,0,0,0,0
0.486023,0.630643,1,0,1,0,0,0,0
0.544696,0.628981,1,0,1,0,0,0,0
0.512027,0.584753,1,0,1,0,0,0,0
0.283545,0.443961,0,0,0,1,0,0,0
0.259457,0.283158,0,0,0,1,1,0,0
0.094386,0.178744,0,0,0,0,1,0,0
0.26775,0.22539,0,0,0,1,1,0,0
0.518317,0.514385,1,0,1,0,0,0,0
0.433951,0.287377,0,0,0,1,0,0,0
0.687796,0.585652,0,0,1,0,0,0,0
0.743414,0.743279,0,1,0,0,0,0,0
0.259368,0.222716,0,0,0,1,1,0,0
0.39827,0.240568,0,0,0,1,0,0,0
0.538203,0.618874,1,0,1,0,0,0,0
0.530404,0.690996,1,0,1,0,0,0,0
0.54214,0.661773,1,0,1,0,0,0,0
0.929183,0.887602,0,1,0,0,0,0,0
0.816298,0.973659,0,1,0,0,0,0,0
0.493305,0.498559,1,0,1,0,0,0,0
0.811219,0.712287,0,1,0,0,0,0,0
0.573337,0.562935,1,0,1,0,0,0,0
0.580346,0.577797,1,0,1,0,0,0,0
0.534422,0.597261,1,0,1,0,0,0,0
0.791584,0.969439,0,1,0,0,0,0,0
0.05783,0.333053,0,0,0,0,1,0,0
0.354784,0.432406,0,0,0,1,0,0,0
0.554416,0.653527,1,0,1,0,0,0,0
0.897183,0.840151,0,1,0,0,0,0,0
0.469667,0.523657,1,0,1,0,0,0,0
0.293384,0.187415,0,0,0,1,1,0,0
0.608763,0.504424,1,0,1,0,0,0,0
0.925575,0.886887,0,1,0,0,0,0,0
0.278974,0.221739,0,0,0,1,1,0,0
0.882535,0.933024,0,1,0,0,0,0,0
0.796325,0.770462,0,1,0,0,0,0,0
0.575032,0.618397,1,0,1,0,0,0,0
0.304947,0.257351,0,0,0,1,1,0,0
0.544495,0.611254,1,0,1,0,0,0,0
0.201405,0.333854,0,0,0,1,1,0,0
0.441267,0.668913,1,0,1,0,0,0,0
0.360353,0.309273,0,0,0,1,1,0,0
0.651143,0.546222,1,0,1,0,0,0,0
0.799121,0.857916,0,1,0,0,0,0,0
0.802136,0.703152,0,1,0,0,0,0,0
0.567094,0.601727,1,0,1,0,0,0,0
0.567628,0.626542,1,0,1,0,0,0,0
0.475905,0.676384,1,0,1,0,0,0,0
0.649767,0.48883,0,0,1,0,0,0,0
0.353356,0.288001,0,0,0,1,1,0,0
0.292798,0.164403,0,0,0,1,1,0,0
0.601268,0.602737,1,0,1,0,0,0,0
0.782889,0.853198,0,1,0,0,0,0,0
0.58759,0.540926,1,0,1,0,0,0,0
0.564771,0.484578,1,0,1,0,0,0,0
0.20351,0.275389,0,0,0,1,1,0,0
0.491924,0.571434,1,0,1,0,0,0,0
0.494041,0.516565,1,0,1,0,0,0,0
0.612246,0.6803,1,0,1,0,0,0,0
0.541284,0.742375,1,0,1,0,0,0,0
0.642289,0.595667,1,0,1,0,0,0,0
0.58637,0.610423,1,0,1,0,0,0,0
0.46857,0.684648,1,0,1,0,0,0,0
0.360857,0.302475,0,0,0,1,1,0,0
0.215849,0.249022,0,0,0,1,1,0,0
0.652718,0.621223,1,0,1,0,0,0,0
0.489195,0.583851,1,0,1,0,0,0,0
0.787518,0.804502,0,1,0,0,0,0,0
0.67248,0.563073,0,0,1,0,0,0,0
0.351596,0.3357,0,0,0,1,1,0,0
0.22753,0.282086,0,0,0,1,1,0,0
0.512769,0.572938,1,0,1,0,0,0,0
0.218759,0.277184,0,0,0,1,1,0,0
0.355976,0.30929,0,0,0,1,1,0,0
0.52833,0.513669,1,0,1,0,0,0,0
0.817978,0.848053,0,1,0,0,0,0,0
0.513959,0.590378,1,0,1,0,0,0,0
0.435988,0.316682,0,0,0,1,0,0,0
0.569819,0.612279,1,0,1,0,0,0,0
0.509481,0.614388,1,0,1,0,0,0,0
0.626963,0.621981,1,0,1,0,0,0,0
0.569833,0.463414,1,0,1,0,0,0,0
0.24057,0.302195,0,0,0,1,1,0,0
0.235922,0.246823,0,0,0,1,1,0,0
0.328011,0.313077,0,0,0,1,1,0,0
0.561544,0.619655,1,0,1,0,0,0,0
0.783501,0.821034,0,1,0,0,0,0,0
0.617638,0.556582,1,0,1,0,0,0,0
0.775845,0.813831,0,1,0,0,0,0,0
0.462774,0.466865,1,0,0,0,0,0,0
0.551995,0.565842,1,0,1,0,0,0,0
0.587566,0.694312,1,0,1,0,0,0,0
0.211085,0.310648,0,0,0,1,1,0,0
0.678676,0.703647,0,1,1,0,0,0,0
0.703697,0.789035,0,1,0,0,0,0,0
0.840389,0.964525,0,1,0,0,0,0,0
0.59833,0.704255,1,0,1,0,0,0,0
0.420534,0.708631,1,0,0,0,0,0,0
0.825558,0.804523,0,1,0,0,0,0,0
0.455876,0.293662,0,0,0,1,0,0,0
0.645724,0.668589,1,0,1,0,0,0,0
0.517321,0.691346,1,0,1,0,0,0,0
0.359839,0.308121,0,0,0,1,1,0,0
0.534187,0.507204,1,0,1,0,0,0,0
0.130979,0.218404,0,0,0,0,1,0,0
0.396001,0.271538,0,0,0,1,0,0,0
0.525496,0.457639,1,0,1,0,0,0,0
0.757542,0.891238,0,1,0,0,0,0,0
0.845419,0.867491,0,1,0,0,0,0,0
0.503797,0.676857,1,0,1,0,0,0,0
0.864324,0.726256,0,1,0,0,0,0,0
0.178654,0.275445,0,0,0,0,1,0,0
0.585297,0.578149,1,0,1,0,0,0,0
0.502632,0.319138,0,0,0,1,0,0,0
0.362636,0.238623,0,0,0,1,0,0,0
0.490606,0.579272,1,0,1,0,0,0,0
0.532642,0.568179,1,0,1,0,0,0,0
0.222649,0.260209,0,0,0,1,1,0,0
0.440248,0.604177,1,0,1,0,0,0,0
0.518324,0.69993,1,0,1,0,0,0,0
0.438608,0.637906,1,0,1,0,0,0,0
0.584614,0.678057,1,0,1,0,0,0,0
0.52455,0.550769,1,0,1,0,0,0,0
0.18022,0.404896,0,0,0,0,1,0,0
0.166733,0.331785,0,0,0,0,1,0,0
0.592886,0.596127,1,0,1,0,0,0,0
0.439827,0.495255,1,0,0,0,0,0,0
0.735404,0.96061,0,1,0,0,0,0,0
0.735236,0.835254,0,1,0,0,0,0,0
0.801724,0.816046,0,1,0,0,0,0,0
0.277001,0.184317,0,0,0,1,1,0,0
0.764743,0.790817,0,1,0,0,0,0,0
0.737386,0.79344,0,1,0,0,0,0,0
0.265974,0.200356,0,0,0,1,1,0,0
0.572642,0.572683,1,0,1,0,0,0,0
0.851078,0.753967,0,1,0,0,0,0,0
0.073133,0.25891,0,0,0,0,1,0,0
0.60001,0.643034,1,0,1,0,0,0,0
0.25312,0.292158,0,0,0,1,1,0,0
0.225527,0.278607,0,0,0,1,1,0,0
0.759226,0.853706,0,1,0,0,0,0,0
0.65473,0.535141,0,0,1,0,0,0,0
0.895391,0.76647,0,1,0,0,0,0,0
0.556689,0.578425,1,0,1,0,0,0,0
0.25302,0.321855,0,0,0,1,1,0,0
0.935629,0.840252,0,1,0,0,0,0,0
0.405826,0.29851,0,0,0,1,0,0,0
0.56236,0.554566,1,0,1,0,0,0,0
0.354098,0.29382,0,0,0,1,1,0,0
0.581932,0.604707,1,0,1,0,0,0,0
0.314399,0.290837,0,0,0,1,1,0,0
0.56857,0.566373,1,0,1,0,0,0,0
0.596362,0.62958,1,0,1,0,0,0,0
0.234669,0.292213,0,0,0,1,1,0,0
0.360925,0.316426,0,0,0,1,0,0,0
0.577084,0.6136,1,0,1,0,0,0,0
0.219017,0.354342,0,0,0,1,1,0,0
0.61303,0.635992,1,0,1,0,0,0,0
0.633319,0.565976,1,0,1,0,0,0,0
0.434755,0.568034,1,0,1,0,0,0,0
0.348274,0.309898,0,0,0,1,1,0,0
0.562038,0.610369,1,0,1,0,0,0,0
0.805766,0.831595,0,1,0,0,0,0,0
0.779979,0.890375,0,1,0,0,0,0,0
0.407002,0.249104,0,0,0,1,0,0,0
0.368364,0.416198,0,0,0,1,0,0,0
0.376233,0.311171,0,0,0,1,0,0,0
0.810044,0.777089,0,1,0,0,0,0,0
0.306227,0.163836,0,0,0,1,1,0,0
0.205177,0.357213,0,0,0,1,1,0,0
0.625653,0.545211,1,0,1,0,0,0,0
0.506751,0.606086,1,0,1,0,0,0,0
0.249361,0.257398,0,0,0,1,1,0,0
0.484492,0.540727,1,0,1,0,0,0,0
0.618821,0.55912,1,0,1,0,0,0,0
0.575286,0.527906,1,0,1,0,0,0,0
0.139352,0.351308,0,0,0,0,1,0,0
0.107533,0.199472,0,0,0,0,1,0,0
0.240546,0.344994,0,0,0,1,1,0,0
0.496014,0.506459,1,0,1,0,0,0,0
0.553121,0.511144,1,0,1,0,0,0,0
0.549982,0.615783,1,0,1,0,0,0,0
0.37244,0.327681,0,0,0,1,0,0,0
0.568834,0.632147,1,0,1,0,0,0,0
0.190599,0.274837,0,0,0,0,1,0,0
0.368101,0.643984,1,0,0,0,0,0,0
0.865152,0.816723,0,1,0,0,0,0,0
0.114171,0.243907,0,0,0,0,1,0,0
0.671788,0.514433,0,0,1,0,0,0,0
0.440642,0.638277,1,0,1,0,0,0,0
0.522809,0.65571,1,0,1,0,0,0,0
0.306983,0.341696,0,0,0,1,1,0,0
0.604651,0.69818,1,0,1,0,0,0,0
0.588156,0.573397,1,0,1,0,0,0,0
0.559717,0.636591,1,0,1,0,0,0,0
0.533777,0.758847,1,0,1,0,0,0,0
0.755344,0.783065,0,1,0,0,0,0,0
0.824205,0.846511,0,1,0,0,0,0,0
0.549302,0.480332,1,0,1,0,0,0,0
0.346276,0.246171,0,0,0,1,1,0,0
0.138301,0.241341,0,0,0,0,1,0,0
0.577526,0.600651,1,0,1,0,0,0,0
0.354191,0.149441,0,0,0,1,0,0,0
0.790369,0.778674,0,1,0,0,0,0,0
0.684225,0.497592,0,0,1,0,0,0,0
0.223012,0.254748,0,0,0,1,1,0,0
0.201139,0.287366,0,0,0,1,1,0,0
0.876438,0.838646,0,1,0,0,0,0,0
0.917605,0.881715,0,1,0,0,0,0,0
0.266331,0.262449,0,0,0,1,1,0,0
0.523091,0.642186,1,0,1,0,0,0,0
0.18134,0.267844,0,0,0,0,1,0,0
0.464169,0.645815,1,0,1,0,0,0,0
0.548995,0.674798,1,0,1,0,0,0,0
0.645319,0.669591,1,0,1,0,0,0,0
0.473117,0.646382,1,0,1,0,0,0,0
0.272394,0.223758,0,0,0,1,1,0,0
0.36537,0.293313,0,0,0,1,0,0,0
0.637289,0.637651,1,0,1,0,0,0,0
0.312677,0.229073,0,0,0,1,1,0,0
0.57085,0.517038,1,0,1,0,0,0,0
0.727548,0.826912,0,1,0,0,0,0,0
0.815258,0.863652,0,1,0,0,0,0,0
0.801402,0.855417,0,1,0,0,0,0,0
0.399613,0.21457,0,0,0,1,0,0,0
0.535929,0.684898,1,0,1,0,0,0,0
0.793336,0.882029,0,1,0,0,0,0,0
0.681929,0.904545,0,1,0,0,0,0,0
0.31686,0.358228,0,0,0,1,1,0,0
0.808181,0.77873,0,1,0,0,0,0,0
0.38687,0.227013,0,0,0,1,0,0,0
0.552803,0.499132,1,0,1,0,0,0,0
0.379114,0.327723,0,0,0,1,0,0,0
0.158677,0.264111,0,0,0,0,1,0,0
0.471318,0.284081,0,0,0,1,0,0,0
0.861765,0.865257,0,1,0,0,0,0,0
0.578931,0.592439,1,0,1,0,0,0,0
0.707322,0.899026,0,1,0,0,0,0,0
0.318206,0.303866,0,0,0,1,1,0,0
0.582844,0.70945,1,0,1,0,0,0,0
0.256018,0.19089,0,0,0,1,1,0,0
0.801213,0.745535,0,1,0,0,0,0,0
0.848168,0.872676,0,1,0,0,0,0,0
0.566826,0.556828,1,0,1,0,0,0,0
0.348584,0.301081,0,0,0,1,1,0,0
0.1569,0.414788,0,0,0,0,1,0,0
0.502903,0.601329,1,0,1,0,0,0,0
0.562054,0.5865,1,0,1,0,0,0,0
0.556195,0.649556,1,0,1,0,0,0,0
0.559937,0.592858,1,0,1,0,0,0,0
0.569518,0.599011,1,0,1,0,0,0,0
0.166151,0.17127,0,0,0,0,1,0,0
0.315272,0.173007,0,0,0,1,1,0,0
0.402287,0.3171,0,0,0,1,0,0,0
0.567642,0.633348,1,0,1,0,0,0,0
0.796291,0.966118,0,1,0,0,0,0,0
0.590834,0.48653,1,0,1,0,0,0,0
0.187319,0.281292,0,0,0,0,1,0,0
0.176819,0.234475,0,0,0,0,1,0,0
0.78048,0.828461,0,1,0,0,0,0,0
0.210336,0.186022,0,0,0,0,1,0,0
0.391037,0.566206,1,0,0,0,0,0,0
0.585386,0.741907,1,0,1,0,0,0,0
0.29951,0.24767,0,0,0,1,1,0,0
0.214188,0.229606,0,0,0,0,1,0,0
0.770285,0.818677,0,1,0,0,0,0,0
0.404352,0.345041,0,0,0,1,0,0,0
0.42309,0.643552,1,0,1,0,0,0,0
0.647934,0.66814,1,0,1,0,0,0,0
0.233517,0.30477,0,0,0,1,1,0,0
0.712328,0.582367,0,0,1,0,0,0,0
0.155985,0.239243,0,0,0,0,1,0,0
0.545397,0.546627,1,0,1,0,0,0,0
0.657617,0.714256,0,0,1,0,0,0,0
0.455845,0.689948,1,0,1,0,0,0,0
0.330487,0.31733,0,0,0,1,1,0,0
0.601425,0.481362,1,0,1,0,0,0,0
0.453526,0.434662,0,0,0,1,0,0,0
0.718398,0.765177,0,1,0,0,0,0,0
0.272826,0.288494,0,0,0,1,1,0,0
0.628484,0.521315,1,0,1,0,0,0,0
0.925603,0.761979,0,1,0,0,0,0,0
0.576132,0.598677,1,0,1,0,0,0,0
0.454941,0.348251,0,0,0,1,0,0,0
0.331245,0.218275,0,0,0,1,1,0,0
0.562382,0.633385,1,0,1,0,0,0,0
0.595184,0.592263,1,0,1,0,0,0,0
0.81996,0.807802,0,1,0,0,0,0,0
0.824346,0.836118,0,1,0,0,0,0,0
0.266983,0.305185,0,0,0,1,1,0,0
0.309275,0.364104,0,0,0,1,1,0,0
0.327334,0.173305,0,0,0,1,1,0,0
0.434148,0.551549,1,0,1,0,0,0,0
0.359279,0.308879,0,0,0,1,1,0,0
0.50679,0.605948,1,0,1,0,0,0,0
0.830037,0.794718,0,1,0,0,0,0,0
0.307744,0.28348,0,0,0,1,1,0,0
0.292347,0.24259,0,0,0,1,1,0,0
0.367647,0.201355,0,0,0,1,0,0,0
0.573786,0.604661,1,0,1,0,0,0,0
0.515266,0.586396,1,0,1,0,0,0,0
0.313206,0.244041,0,0,0,1,1,0,0
0.44308,0.397564,0,0,0,1,0,0,0
0.36121,0.30356,0,0,0,1,1,0,0
0.510114,0.669995,1,0,1,0,0,0,0
0.382462,0.513913,1,0,0,0,0,0,0
0.261505,0.18508,0,0,0,1,1,0,0
0.267264,0.309015,0,0,0,1,1,0,0
0.52825,0.539198,1,0,1,0,0,0,0
0.787144,0.82721,0,1,0,0,0,0,0
0.597072,0.6569,1,0,1,0,0,0,0
0.094972,0.377289,0,0,0,0,1,0,0
0.136153,0.204131,0,0,0,0,1,0,0
0.383219,0.334679,0,0,0,1,0,0,0
0.614695,0.620123,1,0,1,0,0,0,0
0.863854,0.909183,0,1,0,0,0,0,0
0.78446,0.823561,0,1,0,0,0,0,0
0.363329,0.259107,0,0,0,1,1,0,0
0.469867,0.534276,1,0,1,0,0,0,0
0.764246,0.798806,0,1,0,0,0,0,0
0.09452,0.291432,0,0,0,0,1,0,0
0.775249,0.779841,0,1,0,0,0,0,0
0.596491,0.647506,1,0,1,0,0,0,0
0.805637,0.839316,0,1,0,0,0,0,0
0.837002,0.708735,0,1,0,0,0,0,0
0.423047,0.547083,1,0,0,0,0,0,0
0.895503,0.878872,0,1,0,0,0,0,0
0.505589,0.603491,1,0,1,0,0,0,0
0.546,0.60523,1,0,1,0,0,0,0
0.480743,0.551056,1,0,1,0,0,0,0
0.268339,0.2139,0,0,0,1,1,0,0
0.882045,0.788728,0,1,0,0,0,0,0
0.629255,0.528412,1,0,1,0,0,0,0
0.464774,0.57033,1,0,1,0,0,0,0
0.310129,0.33092,0,0,0,1,1,0,0
0.818395,0.890558,0,1,0,0,0,0,0
0.051423,0.318849,0,0,0,0,1,0,0
0.259222,0.357852,0,0,0,1,1,0,0
0.66698,0.796626,0,1,0,0,0,0,0
0.339003,0.460842,0,0,0,1,0,0,0
0.515285,0.637611,1,0,1,0,0,0,0
0.813687,0.816896,0,1,0,0,0,0,0
0.239591,0.276369,0,0,0,1,1,0,0
0.290451,0.328138,0,0,0,1,1,0,0
0.518114,0.573269,1,0,1,0,0,0,0
0.52238,0.646891,1,0,1,0,0,0,0
0.289182,0.39802,0,0,0,1,1,0,0
0.576917,0.60023,1,0,1,0,0,0,0
0.392933,0.417661,0,0,0,1,0,0,0
0.420391,0.392599,0,0,0,1,0,0,0
0.190358,0.294173,0,0,0,0,1,0,0
0.125482,0.189653,0,0,0,0,1,0,0
0.171962,0.296067,0,0,0,0,1,0,0
0.621036,0.59735,1,0,1,0,0,0,0
0.558208,0.528476,1,0,1,0,0,0,0
0.831988,0.833273,0,1,0,0,0,0,0
0.571045,0.625327,1,0,1,0,0,0,0
0.127605,0.299571,0,0,0,0,1,0,0
0.255767,0.398474,0,0,0,1,1,0,0
0.877695,0.895317,0,1,0,0,0,0,0
0.390319,0.324722,0,0,0,1,0,0,0
0.72259,0.849811,0,1,0,0,0,0,0
0.725303,0.835707,0,1,0,0,0,0,0
0.366765,0.359439,0,0,0,1,0,0,0
0.802775,0.872162,0,1,0,0,0,0,0
0.378025,0.151091,0,0,0,1,0,0,0
0.427597,0.587522,1,0,1,0,0,0,0
0.201328,0.29837,0,0,0,1,1,0,0
0.359353,0.337863,0,0,0,1,0,0,0
0.534433,0.571953,1,0,1,0,0,0,0
0.672452,0.547548,0,0,1,0,0,0,0
0.213645,0.189263,0,0,0,0,1,0,0
0.471273,0.622643,1,0,1,0,0,0,0
0.742746,0.842558,0,1,0,0,0,0,0
0.54271,0.697634,1,0,1,0,0,0,0
0.385415,0.624101,1,0,0,0,0,0,0
0.538403,0.599743,1,0,1,0,0,0,0
0.798457,0.833066,0,1,0,0,0,0,0
0.658048,0.821061,0,1,0,0,0,0,0
0.437278,0.342708,0,0,0,1,0,0,0
0.827534,0.799374,0,1,0,0,0,0,0
0.500294,0.62259,1,0,1,0,0,0,0
0.694711,0.90319,0,1,0,0,0,0,0
0.374003,0.463253,0,0,0,1,0,0,0
0.346333,0.314522,0,0,0,1,1,0,0
0.511391,0.513392,1,0,1,0,0,0,0
0.075837,0.284624,0,0,0,0,1,0,0
0.540383,0.569138,1,0,1,0,0,0,0
0.820494,0.820618,0,1,0,0,0,0,0
0.724802,0.918741,0,1,0,0,0,0,0
0.464339,0.46974,1,0,0,0,0,0,0
0.354421,0.301295,0,0,0,1,1,0,0
0.495894,0.726112,1,0,1,0,0,0,0
0.354929,0.30272,0,0,0,1,1,0,0
0.829101,0.851847,0,1,0,0,0,0,0
0.46309,0.214372,0,0,0,1,0,0,0
0.659084,0.87641,0,1,0,0,0,0,0
0.359417,0.305124,0,0,0,1,1,0,0
0.465311,0.729065,1,0,0,0,0,0,0
0.298963,0.4565,0,0,0,1,0,0,0
0.51833,0.571391,1,0,1,0,0,0,0
0.783983,0.817263,0,1,0,0,0,0,0
0.513684,0.468929,1,0,1,0,0,0,0
0.481714,0.585003,1,0,1,0,0,0,0
0.598599,0.577461,1,0,1,0,0,0,0
0.426358,0.635757,1,0,1,0,0,0,0
0.458829,0.730527,1,0,0,0,0,0,0
0.263588,0.229378,0,0,0,1,1,0,0
0.248141,0.265129,0,0,0,1,1,0,0
0.582112,0.685391,1,0,1,0,0,0,0
0.339014,0.231774,0,0,0,1,1,0,0
0.542339,0.622677,1,0,1,0,0,0,0
0.555,0.614867,1,0,1,0,0,0,0
0.738282,0.850671,0,1,0,0,0,0,0
0.387439,0.597992,1,0,0,0,0,0,0
0.506064,0.596508,1,0,1,0,0,0,0
0.736778,0.883271,0,1,0,0,0,0,0
0.30442,0.290519,0,0,0,1,1,0,0
0.212189,0.239837,0,0,0,0,1,0,0
0.540064,0.578334,1,0,1,0,0,0,0
0.112886,0.262802,0,0,0,0,1,0,0
0.537314,0.509337,1,0,1,0,0,0,0
0.203363,0.279954,0,0,0,1,1,0,0
0.878423,0.888375,0,1,0,0,0,0,0
0.528439,0.578996,1,0,1,0,0,0,0
0.483651,0.452193,1,0,0,0,0,0,0
0.333391,0.316112,0,0,0,1,1,0,0
0.692536,0.871915,0,1,0,0,0,0,0
0.8946,0.88172,0,1,0,0,0,0,0
0.379876,0.2945,0,0,0,1,0,0,0
0.518162,0.562364,1,0,1,0,0,0,0
0.874628,0.790295,0,1,0,0,0,0,0
0.91294,0.803038,0,1,0,0,0,0,0
0.267313,0.347165,0,0,0,1,1,0,0
0.514939,0.616449,1,0,1,0,0,0,0
0.589408,0.617361,1,0,1,0,0,0,0
0.526646,0.554615,1,0,1,0,0,0,0
0.769391,0.903826,0,1,0,0,0,0,0
0.398359,0.713789,1,0,0,0,0,0,0
0.897129,0.732262,0,1,0,0,0,0,0
0.729047,0.955707,0,1,0,0,0,0,0
0.561657,0.499781,1,0,1,0,0,0,0
0.382615,0.259598,0,0,0,1,0,0,0
0.206175,0.356048,0,0,0,1,1,0,0
0.625643,0.547435,1,0,1,0,0,0,0
0.518921,0.560655,1,0,1,0,0,0,0
0.497119,0.654639,1,0,1,0,0,0,0
0.176137,0.294638,0,0,0,0,1,0,0
0.74837,0.949118,0,1,0,0,0,0,0
0.298056,0.420858,0,0,0,1,0,0,0
0.348464,0.165946,0,0,0,1,0,0,0
0.125639,0.269269,0,0,0,0,1,0,0
0.337515,0.172203,0,0,0,1,0,0,0
0.692954,0.70683,0,1,1,0,0,0,0
0.117515,0.239826,0,0,0,0,1,0,0
0.757874,0.970279,0,1,0,0,0,0,0
0.531724,0.677558,1,0,1,0,0,0,0
0.327812,0.26841,0,0,0,1,1,0,0
0.104911,0.255605,0,0,0,0,1,0,0
0.327275,0.257514,0,0,0,1,1,0,0
0.348066,0.36545,0,0,0,1,0,0,0
0.868168,0.709633,0,1,0,0,0,0,0
0.499612,0.682175,1,0,1,0,0,0,0
0.498495,0.620754,1,0,1,0,0,0,0
0.750479,0.84973,0,1,0,0,0,0,0
0.560371,0.620838,1,0,1,0,0,0,0
0.625318,0.802045,0,1,0,0,0,0,0
0.641874,0.503185,0,0,1,0,0,0,0
0.215509,0.317473,0,0,0,1,1,0,0
0.520249,0.631752,1,0,1,0,0,0,0
0.293905,0.173315,0,0,0,1,1,0,0
0.474417,0.629038,1,0,1,0,0,0,0
0.215124,0.204013,0,0,0,0,1,0,0
0.72073,0.656296,0,0,1,0,0,0,0
0.782173,0.938875,0,1,0,0,0,0,0
0.679834,0.773836,0,1,0,0,0,0,0
0.430529,0.533855,1,0,1,0,0,0,0
0.361908,0.461772,0,0,0,1,0,0,0
0.4568,0.268256,0,0,0,1,0,0,0
0.088543,0.264404,0,0,0,0,1,0,0
0.285792,0.246652,0,0,0,1,1,0,0
0.78393,0.801904,0,1,0,0,0,0,0
0.567232,0.61764,1,0,1,0,0,0,0
0.201504,0.353469,0,0,0,0,1,0,0
0.785354,0.81843,0,1,0,0,0,0,0
0.847284,0.81266,0,1,0,0,0,0,0
0.533905,0.626309,1,0,1,0,0,0,0
0.763081,0.83827,0,1,0,0,0,0,0
0.305471,0.325338,0,0,0,1,1,0,0
0.160663,0.354219,0,0,0,0,1,0,0
0.355553,0.309865,0,0,0,1,1,0,0
0.525758,0.568555,1,0,1,0,0,0,0
0.369475,0.280428,0,0,0,1,0,0,0
0.377719,0.464261,0,0,0,1,0,0,0
0.60039,0.686148,1,0,1,0,0,0,0
0.811209,0.838598,0,1,0,0,0,0,0
0.448888,0.654368,1,0,1,0,0,0,0
0.788437,0.7779,0,1,0,0,0,0,0
0.259045,0.219831,0,0,0,1,1,0,0
0.213763,0.287321,0,0,0,1,1,0,0
0.419827,0.275343,0,0,0,1,0,0,0
0.298985,0.194516,0,0,0,1,1,0,0
0.774255,0.793984,0,1,0,0,0,0,0
0.582821,0.639605,1,0,1,0,0,0,0
0.763657,0.810828,0,1,0,0,0,0,0
0.655243,0.578849,1,0,1,0,0,0,0
0.783942,0.820442,0,1,0,0,0,0,0
0.230028,0.279573,0,0,0,1,1,0,0
0.438785,0.428743,0,0,0,1,0,0,0
0.255885,0.267281,0,0,0,1,1,0,0
0.347144,0.31369,0,0,0,1,1,0,0
0.727481,0.965601,0,1,0,0,0,0,0
0.25749,0.258133,0,0,0,1,1,0,0
0.695546,0.576323,0,0,1,0,0,0,0
0.339819,0.350517,0,0,0,1,1,0,0
0.567762,0.45462,0,0,1,0,0,0,0
0.562509,0.570345,1,0,1,0,0,0,0
0.596359,0.64447,1,0,1,0,0,0,0
0.382964,0.651248,1,0,0,0,0,0,0
0.793554,0.795624,0,1,0,0,0,0,0
0.53064,0.73623,1,0,1,0,0,0,0
0.483427,0.629361,1,0,1,0,0,0,0
0.787139,0.975665,0,1,0,0,0,0,0
0.055775,0.314877,0,0,0,0,1,0,0
0.25292,0.319093,0,0,0,1,1,0,0
0.296209,0.429251,0,0,0,1,0,0,0
0.505747,0.62238,1,0,1,0,0,0,0
0.342906,0.334404,0,0,0,1,1,0,0
0.604542,0.720626,1,0,1,0,0,0,0
0.232483,0.211174,0,0,0,1,1,0,0
0.69976,0.807427,0,1,0,0,0,0,0
0.58213,0.671834,1,0,1,0,0,0,0
0.203986,0.275813,0,0,0,1,1,0,0
0.568719,0.60603,1,0,1,0,0,0,0
0.350042,0.367643,0,0,0,1,0,0,0
0.762662,0.902775,0,1,0,0,0,0,0
0.507801,0.605217,1,0,1,0,0,0,0
0.585042,0.606872,1,0,1,0,0,0,0
0.728067,0.787556,0,1,0,0,0,0,0
0.374472,0.300326,0,0,0,1,0,0,0
0.419114,0.353543,0,0,0,1,0,0,0
0.152614,0.239375,0,0,0,0,1,0,0
0.399829,0.685547,1,0,0,0,0,0,0
0.842251,0.825825,0,1,0,0,0,0,0
0.398216,0.427801,0,0,0,1,0,0,0
0.520262,0.617559,1,0,1,0,0,0,0
0.194011,0.29023,0,0,0,0,1,0,0
0.333642,0.192359,0,0,0,1,1,0,0
0.23636,0.408823,0,0,0,1,1,0,0
0.698907,0.94852,0,1,0,0,0,0,0
0.60461,0.644542,1,0,1,0,0,0,0
0.576351,0.616662,1,0,1,0,0,0,0
0.17256,0.240225,0,0,0,0,1,0,0
0.101076,0.272805,0,0,0,0,1,0,0
0.192751,0.366079,0,0,0,0,1,0,0
0.267203,0.312983,0,0,0,1,1,0,0
0.779455,0.919049,0,1,0,0,0,0,0
0.17022,0.32129,0,0,0,0,1,0,0
0.749512,0.872596,0,1,0,0,0,0,0
0.435342,0.483042,1,0,0,0,0,0,0
0.38664,0.574348,1,0,0,0,0,0,0
0.66251,0.518421,0,0,1,0,0,0,0
0.724363,0.733226,0,1,0,0,0,0,0
0.34698,0.350675,0,0,0,1,0,0,0
0.84811,0.937281,0,1,0,0,0,0,0
0.759178,0.859476,0,1,0,0,0,0,0
0.415728,0.666928,1,0,0,0,0,0,0
0.838763,0.957885,0,1,0,0,0,0,0
